"","pred","true_label","fold"
"Cell_3015","alpha","alpha",4
"Cell_3023","delta","delta",4
"Cell_3033","alpha","alpha",4
"Cell_3043","beta","beta",4
"Cell_3053","delta","delta",4
"Cell_3063","beta","beta",4
"Cell_3073","beta","beta",4
"Cell_3083","delta","delta",4
"Cell_3093","beta","beta",4
"Cell_3105","beta","beta",4
"Cell_3115","ductal","ductal",4
"Cell_3123","ductal","ductal",4
"Cell_3133","beta","beta",4
"Cell_3143","ductal","ductal",4
"Cell_3153","delta","delta",4
"Cell_3163","beta","beta",4
"Cell_3173","delta","epsilon",4
"Cell_3183","activated_stellate","activated_stellate",4
"Cell_3193","ductal","ductal",4
"Cell_3203","beta","beta",4
"Cell_3215","delta","delta",4
"Cell_3223","alpha","alpha",4
"Cell_3233","beta","beta",4
"Cell_3243","activated_stellate","activated_stellate",4
"Cell_3253","alpha","alpha",4
"Cell_3263","beta","beta",4
"Cell_3273","beta","beta",4
"Cell_3283","activated_stellate","activated_stellate",4
"Cell_3293","beta","beta",4
"Cell_3303","beta","beta",4
"Cell_3315","gamma","gamma",4
"Cell_3323","beta","beta",4
"Cell_3333","ductal","ductal",4
"Cell_3343","beta","beta",4
"Cell_3353","beta","beta",4
"Cell_3363","beta","beta",4
"Cell_3373","alpha","alpha",4
"Cell_3383","alpha","alpha",4
"Cell_3393","acinar","acinar",4
"Cell_3403","ductal","ductal",4
"Cell_3415","beta","beta",4
"Cell_3423","acinar","acinar",4
"Cell_3433","ductal","ductal",4
"Cell_3443","endothelial","endothelial",4
"Cell_3453","beta","beta",4
"Cell_3463","beta","beta",4
"Cell_3473","beta","beta",4
"Cell_3483","ductal","ductal",4
"Cell_3493","endothelial","endothelial",4
"Cell_3503","beta","beta",4
"Cell_3515","beta","beta",4
"Cell_3523","beta","beta",4
"Cell_3533","delta","epsilon",4
"Cell_3543","alpha","alpha",4
"Cell_3553","alpha","alpha",4
"Cell_3563","beta","beta",4
"Cell_3573","beta","beta",4
"Cell_3583","gamma","gamma",4
"Cell_3593","endothelial","endothelial",4
"Cell_3603","beta","beta",4
"Cell_3615","beta","beta",4
"Cell_3623","delta","alpha",4
"Cell_3633","beta","beta",4
"Cell_3643","alpha","alpha",4
"Cell_3653","beta","beta",4
"Cell_3663","beta","beta",4
"Cell_3673","macrophage","macrophage",4
"Cell_3683","beta","beta",4
"Cell_3693","ductal","ductal",4
"Cell_3703","alpha","alpha",4
"Cell_3715","alpha","alpha",4
"Cell_3723","beta","beta",4
"Cell_3733","quiescent_stellate","quiescent_stellate",4
"Cell_3743","alpha","beta",4
"Cell_3753","endothelial","endothelial",4
"Cell_3763","beta","beta",4
"Cell_3773","delta","epsilon",4
"Cell_3783","endothelial","endothelial",4
"Cell_3793","ductal","ductal",4
"Cell_3803","ductal","ductal",4
"Cell_3815","endothelial","endothelial",4
"Cell_3823","delta","delta",4
"Cell_3833","acinar","acinar",4
"Cell_3843","delta","delta",4
"Cell_3853","quiescent_stellate","quiescent_stellate",4
"Cell_3863","beta","beta",4
"Cell_3873","ductal","ductal",4
"Cell_3883","beta","beta",4
"Cell_3893","alpha","alpha",4
"Cell_3903","alpha","alpha",4
"Cell_3915","ductal","ductal",4
"Cell_3923","alpha","alpha",4
"Cell_3933","beta","beta",4
"Cell_3943","mast","mast",4
"Cell_3953","gamma","gamma",4
"Cell_3963","t_cell","t_cell",4
"Cell_3973","beta","beta",4
"Cell_3983","beta","beta",4
"Cell_3993","beta","beta",4
"Cell_4003","beta","beta",4
"Cell_4015","ductal","ductal",4
"Cell_4023","beta","beta",4
"Cell_4033","endothelial","endothelial",4
"Cell_4043","delta","delta",4
"Cell_4053","delta","delta",4
"Cell_4063","alpha","alpha",4
"Cell_4073","alpha","alpha",4
"Cell_4083","alpha","alpha",4
"Cell_4093","alpha","alpha",4
"Cell_4105","ductal","ductal",4
"Cell_4115","beta","beta",4
"Cell_4123","alpha","alpha",4
"Cell_4133","ductal","ductal",4
"Cell_4143","alpha","alpha",4
"Cell_4153","alpha","alpha",4
"Cell_4163","delta","delta",4
"Cell_4173","alpha","alpha",4
"Cell_4183","ductal","ductal",4
"Cell_4193","gamma","alpha",4
"Cell_4203","alpha","alpha",4
"Cell_4215","ductal","ductal",4
"Cell_4223","ductal","ductal",4
"Cell_4233","alpha","alpha",4
"Cell_4243","alpha","alpha",4
"Cell_4253","alpha","alpha",4
"Cell_4263","alpha","alpha",4
"Cell_4273","alpha","alpha",4
"Cell_4283","alpha","alpha",4
"Cell_4293","beta","beta",4
"Cell_4303","endothelial","endothelial",4
"Cell_4315","alpha","alpha",4
"Cell_4323","delta","delta",4
"Cell_4333","beta","beta",4
"Cell_4343","beta","beta",4
"Cell_4353","delta","delta",4
"Cell_4363","endothelial","endothelial",4
"Cell_4373","alpha","alpha",4
"Cell_4383","alpha","alpha",4
"Cell_4393","ductal","ductal",4
"Cell_4403","alpha","alpha",4
"Cell_4415","beta","beta",4
"Cell_4423","activated_stellate","activated_stellate",4
"Cell_4433","ductal","ductal",4
"Cell_4443","ductal","ductal",4
"Cell_4453","activated_stellate","activated_stellate",4
"Cell_4463","activated_stellate","activated_stellate",4
"Cell_4473","alpha","alpha",4
"Cell_4483","gamma","gamma",4
"Cell_4493","beta","beta",4
"Cell_4503","alpha","alpha",4
"Cell_4515","alpha","alpha",4
"Cell_4523","alpha","alpha",4
"Cell_4533","ductal","ductal",4
"Cell_4543","alpha","alpha",4
"Cell_4553","beta","beta",4
"Cell_4563","delta","delta",4
"Cell_4573","alpha","alpha",4
"Cell_4583","beta","beta",4
"Cell_4593","beta","beta",4
"Cell_4603","alpha","alpha",4
"Cell_4615","alpha","alpha",4
"Cell_4623","alpha","alpha",4
"Cell_4633","ductal","ductal",4
"Cell_4643","ductal","ductal",4
"Cell_4653","alpha","alpha",4
"Cell_4663","ductal","ductal",4
"Cell_4673","alpha","alpha",4
"Cell_4683","alpha","alpha",4
"Cell_4693","delta","delta",4
"Cell_4703","ductal","ductal",4
"Cell_4715","alpha","alpha",4
"Cell_4723","alpha","alpha",4
"Cell_4733","ductal","ductal",4
"Cell_4743","alpha","alpha",4
"Cell_4753","alpha","alpha",4
"Cell_4763","beta","beta",4
"Cell_4773","gamma","gamma",4
"Cell_4783","beta","beta",4
"Cell_4793","alpha","alpha",4
"Cell_4803","alpha","alpha",4
"Cell_4815","alpha","alpha",4
"Cell_4823","delta","delta",4
"Cell_4833","ductal","ductal",4
"Cell_4843","endothelial","endothelial",4
"Cell_4853","alpha","alpha",4
"Cell_4863","gamma","gamma",4
"Cell_4873","beta","beta",4
"Cell_4883","alpha","alpha",4
"Cell_4893","alpha","alpha",4
"Cell_4903","alpha","alpha",4
"Cell_4915","alpha","alpha",4
"Cell_4923","alpha","alpha",4
"Cell_4933","ductal","ductal",4
"Cell_4943","ductal","ductal",4
"Cell_4953","alpha","alpha",4
"Cell_4963","gamma","gamma",4
"Cell_4973","beta","beta",4
"Cell_4983","ductal","ductal",4
"Cell_4993","ductal","ductal",4
"Cell_5003","ductal","ductal",4
"Cell_5015","beta","beta",4
"Cell_5023","ductal","ductal",4
"Cell_5033","delta","alpha",4
"Cell_5043","delta","delta",4
"Cell_5053","ductal","ductal",4
"Cell_5063","ductal","ductal",4
"Cell_5073","beta","beta",4
"Cell_5083","ductal","ductal",4
"Cell_5093","delta","delta",4
"Cell_5105","beta","beta",4
"Cell_5115","beta","beta",4
"Cell_5123","alpha","alpha",4
"Cell_5133","beta","beta",4
"Cell_5143","beta","beta",4
"Cell_5153","beta","beta",4
"Cell_5163","beta","beta",4
"Cell_5173","beta","beta",4
"Cell_5183","activated_stellate","activated_stellate",4
"Cell_5193","beta","beta",4
"Cell_5203","beta","beta",4
"Cell_5215","beta","beta",4
"Cell_5223","gamma","gamma",4
"Cell_5233","ductal","ductal",4
"Cell_5243","alpha","alpha",4
"Cell_5253","alpha","alpha",4
"Cell_5263","ductal","ductal",4
"Cell_5273","beta","beta",4
"Cell_5283","beta","beta",4
"Cell_5293","alpha","alpha",4
"Cell_5303","alpha","alpha",4
"Cell_5315","alpha","alpha",4
"Cell_5323","alpha","alpha",4
"Cell_5333","delta","delta",4
"Cell_5343","delta","delta",4
"Cell_5353","delta","delta",4
"Cell_5363","alpha","alpha",4
"Cell_5373","ductal","ductal",4
"Cell_5383","beta","beta",4
"Cell_5393","alpha","alpha",4
"Cell_5403","beta","beta",4
"Cell_5415","ductal","ductal",4
"Cell_5423","beta","beta",4
"Cell_5433","alpha","alpha",4
"Cell_5443","beta","beta",4
"Cell_5453","alpha","alpha",4
"Cell_5463","beta","beta",4
"Cell_5473","quiescent_stellate","quiescent_stellate",4
"Cell_5483","alpha","alpha",4
"Cell_5493","beta","beta",4
"Cell_5503","beta","beta",4
"Cell_5515","alpha","alpha",4
"Cell_5523","beta","beta",4
"Cell_5533","beta","beta",4
"Cell_5543","ductal","ductal",4
"Cell_5553","beta","beta",4
"Cell_5563","delta","delta",4
"Cell_5573","beta","beta",4
"Cell_5583","alpha","alpha",4
"Cell_5593","alpha","alpha",4
"Cell_5603","alpha","alpha",4
"Cell_5615","alpha","alpha",4
"Cell_5623","ductal","ductal",4
"Cell_5633","activated_stellate","activated_stellate",4
"Cell_5643","alpha","alpha",4
"Cell_5653","ductal","ductal",4
"Cell_5663","beta","beta",4
"Cell_5673","alpha","alpha",4
"Cell_5683","alpha","alpha",4
"Cell_5693","alpha","alpha",4
"Cell_5703","alpha","alpha",4
"Cell_5715","beta","beta",4
"Cell_5723","ductal","ductal",4
"Cell_5733","alpha","alpha",4
"Cell_5743","alpha","alpha",4
"Cell_5753","alpha","alpha",4
"Cell_5763","alpha","alpha",4
"Cell_5773","ductal","ductal",4
"Cell_5783","endothelial","endothelial",4
"Cell_5793","ductal","ductal",4
"Cell_5803","alpha","alpha",4
"Cell_5815","ductal","ductal",4
"Cell_5823","alpha","alpha",4
"Cell_5833","beta","beta",4
"Cell_5843","alpha","alpha",4
"Cell_5853","alpha","alpha",4
"Cell_5863","alpha","alpha",4
"Cell_5873","alpha","alpha",4
"Cell_5883","beta","beta",4
"Cell_5893","alpha","alpha",4
"Cell_5903","alpha","alpha",4
"Cell_5915","gamma","gamma",4
"Cell_5923","alpha","alpha",4
"Cell_5933","ductal","ductal",4
"Cell_5943","activated_stellate","activated_stellate",4
"Cell_5953","ductal","ductal",4
"Cell_5963","alpha","alpha",4
"Cell_5973","beta","beta",4
"Cell_5983","alpha","alpha",4
"Cell_5993","beta","beta",4
"Cell_6003","alpha","alpha",4
"Cell_6015","ductal","ductal",4
"Cell_6023","gamma","gamma",4
"Cell_6033","alpha","alpha",4
"Cell_6043","quiescent_stellate","quiescent_stellate",4
"Cell_6053","ductal","ductal",4
"Cell_6063","beta","beta",4
"Cell_6073","delta","delta",4
"Cell_6083","delta","delta",4
"Cell_6093","alpha","alpha",4
"Cell_6105","beta","beta",4
"Cell_6115","ductal","ductal",4
"Cell_6123","alpha","alpha",4
"Cell_6133","delta","delta",4
"Cell_6143","delta","delta",4
"Cell_6153","beta","beta",4
"Cell_6163","beta","beta",4
"Cell_6173","ductal","ductal",4
"Cell_6183","alpha","alpha",4
"Cell_6193","alpha","alpha",4
"Cell_6203","beta","beta",4
"Cell_6215","alpha","alpha",4
"Cell_6223","ductal","ductal",4
"Cell_6233","ductal","ductal",4
"Cell_6243","alpha","alpha",4
"Cell_6253","beta","beta",4
"Cell_6263","beta","beta",4
"Cell_6273","ductal","ductal",4
"Cell_6283","activated_stellate","activated_stellate",4
"Cell_6293","beta","beta",4
"Cell_6303","alpha","alpha",4
"Cell_6315","beta","beta",4
"Cell_6323","alpha","alpha",4
"Cell_6333","alpha","alpha",4
"Cell_6343","alpha","alpha",4
"Cell_6353","alpha","alpha",4
"Cell_6363","activated_stellate","activated_stellate",4
"Cell_6373","ductal","ductal",4
"Cell_6383","ductal","ductal",4
"Cell_6393","ductal","ductal",4
"Cell_6403","delta","delta",4
"Cell_6415","alpha","alpha",4
"Cell_6423","alpha","alpha",4
"Cell_6433","alpha","alpha",4
"Cell_6443","alpha","alpha",4
"Cell_6453","beta","beta",4
"Cell_6463","alpha","alpha",4
"Cell_6473","alpha","alpha",4
"Cell_6483","ductal","acinar",4
"Cell_6493","delta","delta",4
"Cell_6503","alpha","alpha",4
"Cell_6515","alpha","alpha",4
"Cell_6523","ductal","ductal",4
"Cell_6533","alpha","alpha",4
"Cell_6543","delta","delta",4
"Cell_6553","activated_stellate","activated_stellate",4
"Cell_6563","alpha","alpha",4
"Cell_6573","ductal","ductal",4
"Cell_6583","alpha","alpha",4
"Cell_6593","delta","delta",4
"Cell_6603","delta","delta",4
"Cell_6615","activated_stellate","quiescent_stellate",4
"Cell_6623","beta","beta",4
"Cell_6633","alpha","alpha",4
"Cell_6643","beta","beta",4
"Cell_6653","beta","beta",4
"Cell_6663","macrophage","macrophage",4
"Cell_6673","beta","beta",4
"Cell_6683","beta","beta",4
"Cell_6693","beta","beta",4
"Cell_6703","alpha","alpha",4
"Cell_6715","alpha","alpha",4
"Cell_6723","alpha","alpha",4
"Cell_6733","ductal","beta",4
"Cell_6743","ductal","ductal",4
"Cell_6753","alpha","alpha",4
"Cell_6763","alpha","alpha",4
"Cell_6773","gamma","gamma",4
"Cell_6783","alpha","alpha",4
"Cell_6793","ductal","ductal",4
"Cell_6803","alpha","alpha",4
"Cell_6815","alpha","alpha",4
"Cell_6823","ductal","ductal",4
"Cell_6833","alpha","alpha",4
"Cell_6843","alpha","alpha",4
"Cell_6853","alpha","alpha",4
"Cell_6863","beta","beta",4
"Cell_6873","beta","beta",4
"Cell_6883","alpha","alpha",4
"Cell_6893","beta","beta",4
"Cell_6903","beta","beta",4
"Cell_6915","alpha","alpha",4
"Cell_6923","beta","beta",4
"Cell_6933","delta","delta",4
"Cell_6943","alpha","alpha",4
"Cell_6953","beta","beta",4
"Cell_6963","alpha","alpha",4
"Cell_6973","ductal","ductal",4
"Cell_6983","ductal","ductal",4
"Cell_6993","alpha","alpha",4
"Cell_7003","alpha","alpha",4
"Cell_7015","beta","beta",4
"Cell_7023","mast","mast",4
"Cell_7033","alpha","alpha",4
"Cell_7043","alpha","alpha",4
"Cell_7053","beta","beta",4
"Cell_7063","alpha","alpha",4
"Cell_7073","mast","mast",4
"Cell_7083","gamma","gamma",4
"Cell_7093","alpha","alpha",4
"Cell_7105","ductal","ductal",4
"Cell_7115","gamma","gamma",4
"Cell_7123","beta","beta",4
"Cell_7133","gamma","gamma",4
"Cell_7143","activated_stellate","activated_stellate",4
"Cell_7153","acinar","acinar",4
"Cell_7163","acinar","acinar",4
"Cell_7173","acinar","acinar",4
"Cell_7183","acinar","acinar",4
"Cell_7193","acinar","acinar",4
"Cell_7203","acinar","acinar",4
"Cell_7215","acinar","acinar",4
"Cell_7223","acinar","acinar",4
"Cell_7233","acinar","acinar",4
"Cell_7243","acinar","acinar",4
"Cell_7253","acinar","acinar",4
"Cell_7263","acinar","acinar",4
"Cell_7273","beta","beta",4
"Cell_7283","ductal","acinar",4
"Cell_7293","acinar","acinar",4
"Cell_7303","acinar","acinar",4
"Cell_7315","acinar","acinar",4
"Cell_7323","acinar","acinar",4
"Cell_7333","acinar","acinar",4
"Cell_7343","acinar","acinar",4
"Cell_7353","beta","beta",4
"Cell_7363","acinar","acinar",4
"Cell_7373","delta","delta",4
"Cell_7383","beta","beta",4
"Cell_7393","ductal","ductal",4
"Cell_7403","ductal","ductal",4
"Cell_7415","delta","delta",4
"Cell_7423","beta","beta",4
"Cell_7433","alpha","alpha",4
"Cell_7443","beta","beta",4
"Cell_7453","acinar","acinar",4
"Cell_7463","activated_stellate","activated_stellate",4
"Cell_7473","beta","beta",4
"Cell_7483","acinar","acinar",4
"Cell_7493","ductal","ductal",4
"Cell_7503","beta","beta",4
"Cell_7515","acinar","acinar",4
"Cell_7523","alpha","alpha",4
"Cell_7533","beta","beta",4
"Cell_7543","acinar","acinar",4
"Cell_7553","alpha","alpha",4
"Cell_7563","beta","beta",4
"Cell_7573","alpha","alpha",4
"Cell_7583","delta","delta",4
"Cell_7593","beta","beta",4
"Cell_7603","alpha","alpha",4
"Cell_7615","beta","beta",4
"Cell_7623","beta","beta",4
"Cell_7633","alpha","alpha",4
"Cell_7643","alpha","alpha",4
"Cell_7653","activated_stellate","activated_stellate",4
"Cell_7663","alpha","alpha",4
"Cell_7673","beta","beta",4
"Cell_7683","delta","delta",4
"Cell_7693","beta","beta",4
"Cell_7703","alpha","alpha",4
"Cell_7715","alpha","alpha",4
"Cell_7723","delta","delta",4
"Cell_7733","acinar","acinar",4
"Cell_7743","alpha","alpha",4
"Cell_7753","beta","beta",4
"Cell_7763","alpha","alpha",4
"Cell_7773","ductal","ductal",4
"Cell_7783","beta","beta",4
"Cell_7793","alpha","alpha",4
"Cell_7803","acinar","acinar",4
"Cell_7815","alpha","alpha",4
"Cell_7823","beta","beta",4
"Cell_7833","acinar","acinar",4
"Cell_7843","alpha","alpha",4
"Cell_7853","beta","beta",4
"Cell_7863","ductal","ductal",4
"Cell_7873","alpha","alpha",4
"Cell_7883","alpha","alpha",4
"Cell_7893","beta","beta",4
"Cell_7903","activated_stellate","activated_stellate",4
"Cell_7915","ductal","ductal",4
"Cell_7923","delta","delta",4
"Cell_7933","beta","beta",4
"Cell_7943","alpha","alpha",4
"Cell_7953","ductal","ductal",4
"Cell_7963","beta","beta",4
"Cell_7973","beta","beta",4
"Cell_7983","beta","beta",4
"Cell_7993","alpha","alpha",4
"Cell_8003","alpha","alpha",4
"Cell_8015","delta","delta",4
"Cell_8023","alpha","alpha",4
"Cell_8033","acinar","acinar",4
"Cell_8043","beta","beta",4
"Cell_8053","alpha","alpha",4
"Cell_8063","endothelial","endothelial",4
"Cell_8073","beta","beta",4
"Cell_8083","acinar","acinar",4
"Cell_8093","beta","beta",4
"Cell_8105","alpha","alpha",4
"Cell_8115","alpha","alpha",4
"Cell_8123","acinar","acinar",4
"Cell_8133","alpha","alpha",4
"Cell_8143","alpha","alpha",4
"Cell_8153","alpha","alpha",4
"Cell_8163","beta","beta",4
"Cell_8173","beta","beta",4
"Cell_8183","alpha","alpha",4
"Cell_8193","beta","beta",4
"Cell_8203","acinar","acinar",4
"Cell_8215","beta","beta",4
"Cell_8223","ductal","ductal",4
"Cell_8233","alpha","alpha",4
"Cell_8243","ductal","ductal",4
"Cell_8253","acinar","acinar",4
"Cell_8263","activated_stellate","activated_stellate",4
"Cell_8273","acinar","acinar",4
"Cell_8283","activated_stellate","activated_stellate",4
"Cell_8293","endothelial","endothelial",4
"Cell_8303","alpha","alpha",4
"Cell_8315","alpha","alpha",4
"Cell_8323","alpha","alpha",4
"Cell_8333","acinar","acinar",4
"Cell_8343","alpha","alpha",4
"Cell_8353","ductal","ductal",4
"Cell_8363","alpha","alpha",4
"Cell_8373","quiescent_stellate","quiescent_stellate",4
"Cell_8383","beta","beta",4
"Cell_8393","alpha","alpha",4
"Cell_8403","ductal","ductal",4
"Cell_8415","delta","delta",4
"Cell_8423","beta","beta",4
"Cell_8433","alpha","alpha",4
"Cell_8443","alpha","alpha",4
"Cell_8453","beta","beta",4
"Cell_8463","quiescent_stellate","quiescent_stellate",4
"Cell_8473","ductal","ductal",4
"Cell_8483","activated_stellate","activated_stellate",4
"Cell_8493","alpha","alpha",4
"Cell_8503","endothelial","endothelial",4
"Cell_8515","ductal","ductal",4
"Cell_8523","alpha","alpha",4
"Cell_8533","ductal","ductal",4
"Cell_8543","alpha","alpha",4
"Cell_8553","alpha","alpha",4
"Cell_8563","delta","delta",4
"Cell_8573","activated_stellate","activated_stellate",4
"Cell_8583","alpha","alpha",4
"Cell_8593","acinar","acinar",4
"Cell_8603","alpha","alpha",4
"Cell_8615","beta","beta",4
"Cell_8623","alpha","alpha",4
"Cell_8633","beta","beta",4
"Cell_8643","beta","beta",4
"Cell_8653","alpha","alpha",4
"Cell_8663","alpha","alpha",4
"Cell_8673","beta","beta",4
"Cell_8683","beta","beta",4
"Cell_8693","acinar","acinar",4
"Cell_8703","beta","beta",4
"Cell_8715","beta","beta",4
"Cell_8723","delta","delta",4
"Cell_8733","beta","beta",4
"Cell_8743","ductal","ductal",4
"Cell_8753","endothelial","endothelial",4
"Cell_8763","alpha","alpha",4
"Cell_8773","beta","beta",4
"Cell_8783","beta","beta",4
"Cell_8793","beta","beta",4
"Cell_8803","beta","beta",4
"Cell_8815","beta","beta",4
"Cell_8823","beta","beta",4
"Cell_8833","alpha","alpha",4
"Cell_8843","acinar","acinar",4
"Cell_8853","delta","delta",4
"Cell_8863","acinar","acinar",4
"Cell_8873","acinar","acinar",4
"Cell_8883","beta","beta",4
"Cell_8893","acinar","acinar",4
"Cell_8903","acinar","acinar",4
"Cell_8915","acinar","acinar",4
"Cell_8923","acinar","acinar",4
"Cell_8933","acinar","acinar",4
"Cell_8943","acinar","acinar",4
"Cell_8953","acinar","acinar",4
"Cell_8963","acinar","acinar",4
"Cell_8973","acinar","acinar",4
"Cell_8983","beta","beta",4
"Cell_8993","acinar","acinar",4
"Cell_9003","delta","delta",4
"Cell_9015","acinar","acinar",4
"Cell_9023","acinar","acinar",4
"Cell_9033","acinar","acinar",4
"Cell_9043","acinar","acinar",4
"Cell_9053","acinar","acinar",4
"Cell_9063","gamma","gamma",4
"Cell_9073","acinar","acinar",4
"Cell_9083","beta","beta",4
"Cell_9093","alpha","alpha",4
"Cell_9105","delta","delta",4
